"","name","rookie_year","WAR_total"
"bunniji01_proj","bunniji01_proj",1955,33.3186250848927
"burbada01_proj","burbada01_proj",1990,10.9059536828749
"burdele01_proj","burdele01_proj",1950,3.67062419147683
"burgmto01_proj","burgmto01_proj",1968,3.78256864910144
"burkejo03_proj","burkejo03_proj",1987,21.316098683027
"burnsbr01_proj","burnsbr01_proj",1978,17.2293230061301
"burrira01_proj","burrira01_proj",1973,6.18679784559862
"busbyst01_proj","busbyst01_proj",1972,6.92508936876405
"bushda01_proj","bushda01_proj",2004,7.78137187698984
"bushgu01_proj","bushgu01_proj",1923,1.05936194479663
"bushjo01_proj","bushjo01_proj",1912,-3.75966957230683
"buzhajo01_proj","buzhajo01_proj",1958,5.50391966035552
"byrdpa01_proj","byrdpa01_proj",1995,17.8953048941178
"byrneto01_proj","byrneto01_proj",1943,-13.2451627823323
"cahiltr01_proj","cahiltr01_proj",2009,21.805376394106
"cainma01_proj","cainma01_proj",2005,37.1721643553293
"caldwmi01_proj","caldwmi01_proj",1971,8.08724878853501
"callani01_proj","callani01_proj",1894,-1.57487609516214
"campbbi02_proj","campbbi02_proj",1973,2.99262417884958
"candejo01_proj","candejo01_proj",1975,29.6557373629092
"candito01_proj","candito01_proj",1983,38.2343884860122
"capuach01_proj","capuach01_proj",2003,14.7668075751488
"cardwdo01_proj","cardwdo01_proj",1957,7.2588551640543
"carlete01_proj","carlete01_proj",1932,2.42235381401968
"carltst01_proj","carltst01_proj",1965,72.5212668679053
"carmofa01_proj","carmofa01_proj",2006,9.6542390060206
"carpech01_proj","carpech01_proj",1997,42.9738726352528
"carraca01_proj","carraca01_proj",2009,30.1229287863904
"carribi01_proj","carribi01_proj",1898,-5.80560917197368
"carrocl02_proj","carrocl02_proj",1964,5.73018946687441
"carseki01_proj","carseki01_proj",1892,-11.8943911717679
"caseyda01_proj","caseyda01_proj",1885,12.5770030697338
"castifr01_proj","castifr01_proj",1991,6.14355715602378
"chacijh01_proj","chacijh01_proj",2009,26.9059664186679
"chancde01_proj","chancde01_proj",1961,29.1064592156459
"chandsp01_proj","chandsp01_proj",1937,12.7070047343104
"chenbr01_proj","chenbr01_proj",1998,11.8465248952167
"chesbja01_proj","chesbja01_proj",1899,9.96057353524426
"chrisla01_proj","chrisla01_proj",1973,5.04726488084321
"cicoted01_proj","cicoted01_proj",1905,11.8515682657805
"clancji01_proj","clancji01_proj",1977,11.2658455751283
"clarkjo01_proj","clarkjo01_proj",1882,51.3241140066439
"clarkma01_proj","clarkma01_proj",1991,5.10622632313521
"clarkwa02_proj","clarkwa02_proj",1924,4.30280416522688
"clemema01_proj","clemema01_proj",1998,15.6301685721504
"clemero02_proj","clemero02_proj",1984,145.273132521655
"clevere01_proj","clevere01_proj",1969,-7.23206661428383
"clonito01_proj","clonito01_proj",1961,-13.4357146425423
"coffmdi01_proj","coffmdi01_proj",1927,-11.4840200446962
"colboji01_proj","colboji01_proj",1969,8.14703877663259
"colemjo05_proj","colemjo05_proj",1965,8.59484824253993
"colonba01_proj","colonba01_proj",1997,54.9705396815004
"coneda01_proj","coneda01_proj",1986,56.8074983058912
"conlege01_proj","conlege01_proj",1952,2.90032630270415
"contrjo01_proj","contrjo01_proj",2003,15.7479822920471
"cookaa01_proj","cookaa01_proj",2002,21.4000886291721
"coombja01_proj","coombja01_proj",1906,-2.58548450896912
"coopemo01_proj","coopemo01_proj",1938,24.7437011440007
"coopewi01_proj","coopewi01_proj",1912,16.0581309746807
"corcola01_proj","corcola01_proj",1880,11.642567953086
"cormirh01_proj","cormirh01_proj",1991,8.31400504795276
"correke01_proj","correke01_proj",2003,10.0499616275419
"covelst01_proj","covelst01_proj",1912,28.5640605593999
"coxda01_proj","coxda01_proj",1983,4.80835762251055
